molecular_weight	gravy	pI	rna_detected_percent	highest_tpm	binary_status
14.6492068	-0.225	10.42623005	12.07	5.7543	0
37.7419578	-0.345722714	4.978606987	98.71	573.5716	0
5.4182167	-0.460869565	6.707592201	58.77	104.4103	0
17.8362427	0.845	9.443216133	85.93	43.5725	0
41.6650616	-0.620867209	4.899316597	7.21	11.9391	0
22.0546567	0.324019608	9.266572762	6.13	52.4423	0
38.1669959	0.532777778	6.25555172	99.61	327.0092	0
15.8204273	-0.381751825	4.325868034	65.06	233.91	0
14.7885129	-0.609848485	5.698018074	97.99	42.1672	0
24.9673144	-0.422566372	5.385687828	94.84	230.1699	0
44.4913004	-0.377608142	8.903100014	94.06	204.3002	0
25.935781	0.008474576	5.126615715	78.95	188.2888	0
9.5251193	0.36741573	9.986426735	93.87	1204.3364	0
57.2680301	-0.099404762	5.889167595	99.75	110.5674	0
53.3345501	-0.144537815	8.625563622	94.08	100.7396	0
19.7748032	-0.547674419	4.769666862	7.79	5.9613	0
41.5239444	-0.312637363	9.133832359	99.03	37.191	0
55.7778023	-0.09	8.586882591	99.75	72.7931	0
11.546524	0.391509434	7.918538857	96.86	133.976	0
13.582474	-0.805405405	9.556487083	91.29	57.0365	0
52.7994022	-0.367091295	9.01372776	20.31	94.5339	0
55.5728276	-0.517586912	5.192037392	59.44	479.2171	0
51.0149643	-0.735667396	9.768717003	96.19	28.4327	0
36.4760774	-0.928571429	9.6184412	12.99	24.4912	0
16.9559382	-0.629333333	4.370713997	46.4	225.6999	0
7.668004	0.220289855	10.07474842	28.94	1521.564	0
7.2835008	0.333823529	9.494532967	22.37	165.0676	0
8.7980535	-1.132	10.62530842	81.12	58.9627	0
27.0895032	-0.592622951	5.116043663	88.84	480.5237	0
47.0321165	-0.566666667	5.553988075	87.11	136.3592	0
9.4809797	-0.387951807	9.180700874	18.61	97.4325	0
23.415902	-0.865048544	9.614508629	7.74	1467.7807	0
21.9579122	-0.62	9.436640358	51.58	35.7212	0
16.8497194	-0.763333333	8.857714272	48.3	146.8545	0
56.1634994	0.1424	9.101275826	99.74	58.4974	0
22.8131004	-0.45049505	9.551974297	40.7	7.3877	0
36.4622433	-0.868253968	10.1691946	27.64	36.6402	0
15.825795	-0.041958042	4.486836052	37.72	18.9143	0
18.054819	-0.506508876	10.06204815	53.62	180.4247	0
18.8884159	-0.270481928	9.757499504	17.68	20.1465	0
23.3201773	-1.314358974	4.950016975	91.19	383.3725	0
26.3952893	-0.056223176	9.190500069	82.39	12.6608	0
17.59814	0.02125	9.715014839	99.96	266.9559	0
55.5563656	-0.112224449	5.219092751	99.56	297.7276	0
9.7240664	-0.664367816	10.90310268	64.9	361.3379	0
6.1100075	-0.222222222	8.210709572	6.72	21.8405	0
28.3667203	-0.087984496	4.798654747	19.73	44.2706	0
13.5671583	-0.5072	5.710352135	65.68	128.5228	0
20.113679	-0.273076923	7.111660576	18.54	10.074	0
11.6044162	-0.623	4.183031654	43.15	32.3826	0
16.1234062	0.233552632	5.251093102	20.36	38.885	0
18.9891233	0.123463687	9.945360374	35.38	100.045	0
68.4012004	-0.225691057	7.5534132	99.98	144.3679	0
35.383204	-0.147204969	8.10227375	99.91	94.2392	0
12.8098402	0.590677966	5.145315742	61.64	115.5568	0
6.2403944	-0.018518519	9.889466286	83.06	19.3666	0
21.4101299	-0.339473684	5.440594292	86.39	222.5984	0
8.280679	-0.828767123	11.99996777	99.89	118.8923	0
13.8646043	-0.112	4.627796745	83.38	26.5161	0
91.6051175	0.32809816	6.561402321	19.04	405.1884	0
5.2157515	-1.459574468	9.774519157	89.76	470.7644	0
38.5955914	-0.770623145	9.017402458	95.91	120.2761	0
36.3876339	-0.329206349	9.096505165	96.58	382.608	0
55.6808915	-0.11756487	6.447155952	63.67	106.4858	0
16.4232793	-0.463380282	4.979459572	6.65	6.6768	0
11.7314016	-0.427722772	9.24787693	6.77	590.0303	0
15.7412528	-0.962589928	6.908290672	10.01	15.8037	0
15.059901	-0.118666667	10.98149624	63.72	101.7515	0
16.6534194	-0.177697842	9.93317585	3.01	52.8792	0
23.1524827	-0.617874396	10.71040668	100	454.6694	0
16.1453874	-0.623913043	9.737385368	13.87	153.903	0
21.3527264	0.063829787	5.979143715	3.53	142.9562	0
33.9908219	-0.041515152	6.183252525	99.01	361.308	0
12.4773563	-0.705714286	9.55900135	21.91	8.4223	0
8.2265025	-0.241891892	5.334305382	2.29	19.9885	0
43.5546092	-0.183507853	6.036096382	94.87	19.6408	0
19.4574527	-0.61030303	10.2002039	14.77	42.9614	0
14.3142438	-0.16328125	7.999317741	97.66	69.5696	0
43.2240562	0.321148825	8.710404015	70.02	116.3066	0
26.0936539	-0.167826087	6.121184349	96.37	539.8066	0
10.2989856	-0.303409091	9.03048954	93.95	78.7277	0
33.3383619	0.252475248	9.189210701	73.52	22.9167	0
51.8148281	0.476842105	9.109140968	32.35	44.9301	0
18.4475627	-0.424074074	4.767052269	32.22	8.3214	0
46.1089541	-0.312280702	6.917100716	95.84	58.2316	0
23.8823081	-0.688888889	9.651126671	76.68	252.3529	0
12.1529066	0.119444444	7.820740318	38.55	83.3937	0
51.4299976	0.158244111	7.896103859	99.45	22.8031	0
50.1311961	-0.616009281	5.754516029	99.21	31.5071	0
18.8116174	-0.610240964	9.999578285	95.63	260.9246	0
21.070199	-0.42320442	9.611156273	75.67	1578.7664	0
20.0832467	-0.347126437	9.710115242	19.78	9.7914	0
50.2335244	-0.357823129	6.698156929	99.96	170.0232	0
14.6589729	-0.2	9.32884922	95.7	102.8587	0
12.1657515	-0.606363636	9.097085381	99.63	240.7909	0
39.499016	-0.525501433	5.94737072	86.71	14.6328	0
10.0269081	0.077906977	8.557678413	7.56	166.3901	0
9.5513074	-0.139759036	8.55819416	12.48	68.3691	0
36.9742318	-0.00297619	9.222282982	94.82	102.5262	0
13.1813853	0.341525424	4.777226448	88.86	222.9256	0
35.8818139	-0.991390728	9.583305931	15.79	233.519	0
58.157269	0.21375969	6.369911766	71.23	221.6045	0
32.0327731	-0.522661871	4.423346901	33.16	12.2268	0
9.4739911	-0.797435897	9.957867241	83.57	167.2174	0
20.6051962	-0.144919786	7.856004524	97.53	148.7923	0
18.0452805	-0.311111111	6.577374077	9.38	8.8458	0
34.5993987	-0.358139535	5.880698586	11.7	12.1323	0
35.6812326	-0.308974359	6.258052635	99.67	74.7889	0
16.285311	-0.369333333	9.170837212	9.25	8.8865	0
40.3056722	-0.217534247	8.888659096	81.63	35.5118	0
24.1416053	-0.570616114	9.396412086	99.74	116.1769	0
9.4689743	-0.014285714	8.478511238	11.37	9.9227	0
41.5525054	-0.110743802	8.893881035	11.44	110.2439	0
13.0414015	-0.321238938	10.87312489	42.69	306.6746	0
7.7627292	-0.546153846	7.067894554	15.25	9.9119	0
29.7705523	-0.912550607	5.022486687	31.34	11.5587	0
42.4806641	-0.116180371	5.215398216	22.92	53.7863	0
15.602385	-0.265	9.594587898	42.13	1396.9744	0
11.6531599	-0.684848485	6.061105537	7.28	80.9182	0
8.9402889	-0.348717949	5.887291908	8.3	177.1363	0
43.3561425	-0.3248	8.78757267	6.06	60.1342	0
9.3146635	-0.231707317	9.782706642	5.92	0.3564	0
15.3788135	0.362790698	5.456281853	65.1	83.1814	0
16.4362194	0.686861314	4.973491478	99.91	64.0194	0
5.9358112	0.011320755	10.43267689	3.91	17.6513	0
29.0998763	-0.412840467	8.297097206	14.79	153.1069	0
18.0148819	0.038509317	7.643844032	3.58	10.0582	0
20.7700722	-0.598958333	5.122636986	83.29	16.5513	0
13.370722	0.22892562	5.116271019	4.55	27.9984	0
12.5536274	0.028695652	8.447953224	19.81	51.9895	0
9.5243254	0.049438202	8.206519127	13.59	168.45	0
5.738233	-0.730769231	5.261210442	48.48	88.7781	0
33.2653155	-0.351546392	8.042253685	99.93	126.505	0
27.8936087	-0.0424	9.168065071	99.89	46.6056	0
12.8218165	0.547058824	5.079439354	99.12	330.7168	0
53.3336776	-0.427272727	9.441604424	54.15	6.6328	0
48.4055278	-0.222115385	8.901552773	21.59	10.5476	0
11.8138186	-0.426923077	10.61892605	4.14	11.9868	0
50.8732128	-0.394712644	9.569638634	39.27	41.5393	0
47.0878234	-0.052830189	5.521874046	81.21	38.0437	0
4.7187522	-0.068292683	10.62292309	99.93	1163.1118	0
34.3464134	-1.083112583	6.462559319	16.64	67.5863	0
42.3840675	-0.197058824	9.088124275	66.35	79.3413	0
23.1494373	-0.807729469	7.185721779	70.56	191.6758	0
6.990181	-0.505263158	9.428839684	1.2	14.9055	0
8.8343782	-0.112820513	9.96070385	44.54	132.1941	0
12.3850703	-0.593577982	6.897491264	44.47	2039.6896	0
91.2018451	-0.01439206	7.058288765	99.77	42.6892	0
7.6810758	0.164615385	10.11226902	7.81	10.0889	0
100.5183498	-0.013703284	6.618298149	99.51	76.4976	0
14.2350992	-0.447107438	5.769237328	32.63	16.0963	0
11.6150288	-0.583168317	4.755570793	6.72	42.2158	0
59.2855855	-0.16627907	7.120697975	61.8	213.2023	0
19.1030765	-0.315976331	10.10034237	99.4	104.8966	0
29.5398335	-0.297735849	4.596990013	98.89	136.4991	0
21.9297962	-0.174479167	8.503524971	21.81	4.6346	0
10.4319711	-0.792134831	11.10869236	0.49	0.4079	0
10.5810629	-0.541237113	9.051893044	69.59	1814.9871	0
61.7415935	-0.138148148	8.791634178	98.7	19.607	0
49.8801982	0.173469388	5.714899254	99.77	310.1697	0
48.8202772	0.196330275	6.884588814	48.7	14.3521	0
24.9763861	-0.606637168	5.189024925	96.47	139.1665	0
3.5672676	0.341176471	8.885822487	94.48	413.471	0
18.583023	0.115294118	4.882890129	29.56	5.0542	0
65.2004603	-0.482698962	5.538414192	98.45	60.8649	0
16.4386547	-0.348591549	5.64203167	69.65	428.0525	0
43.5778709	-0.13359375	9.284494972	41.18	4.2805	0
16.4591108	0.097887324	9.334135628	95.61	3631.4097	0
18.3820457	-0.215	8.791053963	2.34	0.9713	0
21.4050563	-0.509189189	6.437436485	88.19	61.839	0
6.6994751	-0.922033898	5.346355247	92.24	675.1706	0
16.9825114	0.16	7.564496803	100	909.3817	0
37.8790134	-0.013981763	8.959638786	99.81	43.5249	0
35.2185253	-0.31465798	5.252400398	55.47	51.5972	0
30.1030015	-0.795752896	8.916573906	99.95	1231.1646	0
37.3339396	-0.5615625	5.824825859	51.91	80.8511	0
40.1613058	-0.217597765	6.34103756	98.04	141.5901	0
18.3539729	-0.341104294	6.367012978	93.5	207.3875	0
20.140602	-0.1	5.002365685	6.28	8.4603	0
24.7146168	0.659545455	4.246350288	11.6	10.0673	0
27.4043397	0.58436214	4.522530937	16.25	56.7429	0
27.5558986	0.557142857	4.735222435	39.12	48.1548	0
20.5922471	0.926111111	5.416608238	75.6	559.7475	0
29.3779328	0.630916031	4.496271324	57.39	76.7889	0
29.1124416	0.477254902	4.387197304	54.56	124.2763	0
47.3541959	-0.136829268	8.875829887	4.58	18.2482	0
23.5935683	-0.688613861	9.435286522	97.53	356.2922	0
32.6573057	-0.334812287	9.081355095	51.35	7.4226	0
14.3671827	-0.931355932	9.065882683	61.73	57.3205	0
10.9744402	-0.73968254	7.882178688	52.42	457.66	0
15.0557113	-0.329285714	4.906250954	5.41	32.9307	0
10.1722244	-0.446590909	5.044483376	74.07	109.105	0
13.2000226	0.03902439	9.341033745	68.46	133.3518	0
12.6786396	-0.183185841	9.658089256	3.58	89.6316	0
25.0634799	0.616371681	9.172964668	99.98	138.5387	0
44.4873492	-0.555163728	9.694578362	96.42	54.9587	0
22.3458358	-0.079899497	7.789924431	47.58	24.6174	0
31.4603169	-1.009854015	5.091375542	99.75	208.1513	0
16.4786373	-0.215646259	7.928724861	99.12	547.1934	0
3.8402712	0.247058824	4.104764366	97.09	234.7488	0
18.6371056	-0.335757576	8.742573738	94.98	82.8449	0
69.6682245	-0.020888158	8.906258965	99.52	22.3811	0
50.5707735	-0.051843318	9.007861137	6.08	19.8314	0
7.6988163	-0.34	6.812573814	1.52	5.4161	0
9.9934844	-0.147311828	9.425293922	16.18	175.0774	0
43.8898308	-0.132089552	8.591653252	17.08	14.2336	0
13.6457902	-0.389915966	9.754598427	89.67	21.7106	0
83.638788	0.016798942	6.470403099	98.18	61.4956	0
12.6780138	-0.824137931	9.51793499	56.28	384.6529	0
15.0839927	-0.361832061	6.043599129	79.59	102.531	0
33.7145715	-0.895932203	7.028959846	80.93	292.9352	0
13.1231186	-0.48852459	10.39212627	99.88	228.81	0
19.5360658	-0.101675978	8.930885887	6.06	3.3356	0
43.2402503	-0.213684211	8.657604408	35.22	54.1711	0
17.0551414	-0.609589041	11.77258778	0.3	0.2287	0
77.6310872	-0.47027417	5.769464684	4.34	25.3483	0
28.9251542	-0.833333333	9.022302055	85.07	302.6591	0
41.6176022	-0.738586957	9.326141548	99.96	82.2479	0
26.2269063	-0.770982143	6.196609688	47.63	21.5118	0
19.2052469	-0.470909091	4.863792229	16.99	31.9552	0
12.2571125	0.039090909	9.501882362	38.59	6915.4264	0
11.7459424	-0.600943396	4.678212929	66.86	28.1191	0
5.2603615	-0.128888889	9.698253059	6.59	12.909	0
32.8086987	-0.611428571	4.859074593	98.38	426.9932	0
19.8344096	-0.311931818	8.585851097	76.04	82.2487	0
38.3502277	-0.801156069	8.033228111	99.95	220.7464	0
28.2237486	0.171370968	8.452337074	13.13	110.6323	0
26.0404504	-0.547767857	4.177859306	7.09	17.2194	0
12.1188864	-0.313207547	7.600362206	8	14.4663	0
6.9369559	0.5	5.410810661	99.29	140.7973	0
36.9191985	-0.066461538	4.426586723	12.57	10.6658	0
30.6375069	-0.614126394	8.942232323	6.01	6.6555	0
6.611569	0.306896552	9.149433708	1.18	2.4854	0
95.2125557	-0.320813953	8.977625465	99.98	125.8447	0
144.09046	-0.270414673	5.549270439	99.59	132.6186	0
34.2184496	-0.699022801	5.706316566	63.86	343.2933	0
7.5412588	-1.0578125	9.377264977	8.94	1.9905	0
62.1436687	-0.277595628	7.236365318	99.75	157.084	0
20.45399	-0.550581395	6.370536995	30.85	51.8909	0
17.5294623	-0.660130719	4.684124184	1.6	4.1093	0
19.6822232	-0.757471264	9.097278786	53.32	180.9286	0
20.7264351	-0.722702703	4.768871117	82.51	1244.2594	0
60.3955044	-0.244716981	6.263736534	72.71	424.7406	0
88.9600736	-0.419635891	8.799821663	6.54	4.2621	0
7.8456616	-0.405555556	5.993637657	0.44	0.3491	0
5.8197473	0.020833333	10.80614223	60.02	25.7317	0
49.3032253	0.157471264	5.735986519	34.83	13.3024	0
11.4448911	-0.679	7.948000908	71.74	51.0298	0
24.9240471	-0.663084112	6.751585579	80.59	178.278	0
17.1377972	-0.107189542	9.711726952	99.37	150.913	0
38.7670144	-0.136046512	8.780416679	2.77	4.8841	0
7.1752	-0.353968254	5.101208687	90.66	44.8457	0
20.9837825	-0.571502591	11.50549526	99.42	1071.1743	0
44.0739626	-0.203076923	9.359342766	61.03	233.1486	0
6.3551467	-0.466071429	10.87796001	7.86	6.6982	0
39.5134661	-0.394444444	6.02103405	27.38	15.6935	0
22.9064078	-0.187614679	6.056785774	86.55	264.1316	0
34.3315275	-0.124503311	8.994902992	3.7	70.8736	0
106.5062224	-0.653389831	7.023616982	68.82	130.8464	0
12.6454084	0.188990826	5.192435265	7.54	3.3352	0
16.5790396	-0.357534247	8.537951088	99.52	181.2261	0
26.1881614	-0.005194805	5.091091347	98.17	180.8409	0
70.8968439	-0.752117264	6.113170052	97.51	24.0789	0
30.800821	-0.130188679	9.502591515	35.31	13.314	0
48.8635296	-0.348484848	5.440196419	99.54	92.159	0
5.8646708	-0.557142857	7.709549904	2.43	14.5246	0
9.0765435	-0.542307692	9.988489723	2.84	22.8682	0
27.6994522	-0.237083333	5.706828117	99.75	443.5154	0
22.3999081	-0.698477157	5.886553001	6.56	9.2233	0
30.2717498	-0.339097744	5.372387505	23.69	72.4434	0
49.803422	-0.012183908	9.40505085	26.41	56.4872	0
47.9429478	-0.134210526	8.619954872	28.34	37.8855	0
48.3301392	-0.128571429	9.012051582	5.08	23.3846	0
21.1611146	-0.665027322	5.697733879	9.87	17.6323	0
59.1620565	0.319662921	8.199427605	40.35	110.8899	0
7.7749341	-0.718181818	10.35750675	5.24	10.9901	0
7.8329617	-0.201428571	11.08406544	9.71	7.2699	0
46.6242414	-0.031642512	5.949360085	5.48	29.8651	0
33.6690902	-0.272727273	9.351348686	81.74	56.7806	0
27.4146178	-0.370612245	7.647652245	99.59	193.4296	0
46.1578324	-0.780522565	7.021286583	85.92	38.0329	0
14.6128169	-0.146875	9.673432732	2.43	6.1471	0
43.3576924	-0.140409207	9.565963936	7.02	14.4374	0
10.1666923	-0.154347826	9.872253227	71.73	40.3931	0
36.1266961	-0.676780186	9.954579353	95.05	83.3705	0
7.8853515	-0.397101449	11.09695911	42.02	148.532	0
35.4141502	-0.103896104	9.683167458	27.94	13.5247	0
10.1169511	0.026666667	9.114040565	3.01	234.7096	0
10.2703049	0.291397849	9.366692162	1.76	431.4282	0
10.2152662	0.386021505	9.367014503	2.41	890.8446	0
41.7146842	0.5	9.261286354	68.94	208.3634	0
20.8293894	0.379234973	5.664767265	35.55	363.0244	0
22.8769369	-0.190196078	5.175156212	3.14	6.6842	0
52.8901992	-0.186451613	6.031890297	24.11	33.8364	0
53.2479403	-0.037419355	5.020611	48.9	8.1249	0
19.4591108	-0.366871166	5.154807854	5.76	351.9425	0
7.619649	-0.233333333	8.930885887	92.93	763.4721	0
37.0370218	-0.740060241	6.627847099	24.48	6.7654	0
30.9934101	-0.70212766	4.438977623	89.88	84.1223	0
51.7411907	-0.731385281	5.318958855	26.95	34.7404	0
34.4985653	-0.020063694	6.487056923	96.26	159.9141	0
53.060496	-0.510416667	4.54935894	19.32	36.2071	0
16.3602606	-0.667123288	9.734419823	93.44	344.8678	0
46.2565797	0.100473934	8.338356972	47.05	36.3283	0
20.5921528	-0.693513514	10.65270748	61.63	7.8579	0
24.2397305	-0.111872146	6.648252296	13.84	4.3395	0
15.8162916	-0.46875	6.030810356	63.09	1394.7473	0
79.3142521	-0.06116643	7.121152687	99.86	117.3247	0
7.572786	-0.183823529	10.20387859	98.96	526.3566	0
7.7770611	0.024657534	10.9399786	97.64	2427.4882	0
21.2872678	0.164248705	6.066846275	93.6	291.047	0
18.9521996	-0.39691358	5.050451469	5.71	8.8256	0
15.0074747	0.044444444	7.600589561	99.59	720.0931	0
17.2224562	-0.028571429	6.795124245	98.5	372.1745	0
10.2398025	-0.475555556	9.502720451	4.12	701.0644	0
15.490973	-0.129078014	9.836795616	98.52	1270.7584	0
21.8377151	-0.894680851	8.601903725	38.37	18.8046	0
19.2882395	-0.634444444	9.693804741	3.86	4.6282	0
56.3616424	0.487961165	8.433383369	18.09	7.9992	0
42.596847	0.158311346	7.01639843	98.94	193.2883	0
22.4013042	-0.707291667	9.598391533	42.71	51.9066	0
30.3234747	-1.02605364	9.808429527	17.47	363.2393	0
8.790521	-1.15	5.085066414	7.9	41.0977	0
26.3531783	-0.835555556	9.776582146	6.65	168.3402	0
3.2626635	-1.503571429	10.93133984	6.61	167.0615	0
15.725175	-0.903787879	9.443925285	2.75	9.467	0
37.8910208	0.60739645	5.244045067	90.73	153.0504	0
8.4374983	-0.405479452	5.223810387	17.49	28.0689	0
9.016569	-0.860810811	8.069137001	57.61	31.4177	0
12.2289415	-1.016037736	9.465973473	1.25	8.1387	0
10.68644	0.309183673	4.563000298	3.49	737.4205	0
14.1180695	-0.59453125	10.07532864	78.09	721.4293	0
12.525303	-0.392173913	9.415043449	84.24	375.3098	0
15.5628539	-0.000714286	7.944132805	18.58	18.418	0
17.9175878	-0.075483871	5.855916786	99.26	24.8421	0
85.7037645	-0.719086022	9.788250923	18.07	33.5558	0
27.7922424	-0.354285714	6.240944099	17.17	55.5098	0
16.4071907	-0.560839161	4.351900291	8.43	6.6699	0
23.3067237	-0.411650485	9.498272133	76.45	92.6304	0
33.4658218	-1.073720137	8.331458855	17.7	11.6443	0
15.1460489	-0.306569343	8.620148277	9.03	194.8019	0
10.9084125	-0.350515464	9.43934803	4.79	30.4963	0
29.4867809	-0.241832669	6.002390862	99.98	181.67	0
51.1634965	-0.20167364	4.858165169	21.15	25.5675	0
11.3354424	0.378991597	4.050028419	39.19	19589.7329	0
20.7703417	-0.237912088	7.660952568	8.34	3.6541	0
14.8547861	-0.045038168	4.517074394	90.45	1026.2894	0
33.8284079	-0.546078431	6.368945503	46.48	94.5468	0
8.2684779	-0.805555556	9.688711739	99.65	715.237	0
1.1644172	1.12	5.587750435	2.4	17.9161	0
24.6277069	-0.290740741	6.069233513	8.14	1.958	0
27.7679525	-0.767054264	11.99996777	32.01	5.4996	0
13.6148186	0.1816	9.615024376	2.54	0.8666	0
16.8076904	-0.20738255	5.035730171	79.64	1560.4283	0
27.6897926	-0.774418605	11.99996777	13.06	4.9523	0
24.6277069	-0.290740741	6.069233513	46.06	51.7114	0
27.6897926	-0.774418605	11.99996777	0.49	0.3865	0
26.7971515	-0.402991453	8.176347923	0.35	0.3327	0
27.6897926	-0.774418605	11.99996777	20.82	1.9178	0
43.4087326	-0.229255319	6.900731087	55.44	971.6166	0
7.6505503	-1.215151515	9.928469658	94.94	74.6718	0
30.6024875	-0.316176471	5.51715641	6.66	17.852	0
17.0201831	-0.902068966	9.298484612	24.41	1760.1931	0
32.691296	-0.765724382	5.925146675	13.06	14.07	0
31.8742703	-0.283333333	4.801269341	99.15	1193.6846	0
12.36462	-0.519626168	4.163308525	83.36	220.2771	0
11.3056941	-0.739583333	9.995645714	97.78	65.103	0
46.9311302	-0.636690647	5.212328911	98.15	1099.0179	0
31.9912728	-0.475261324	4.800928307	99.96	127.2603	0
18.6575484	-0.008641975	6.089411354	35.8	12.5807	0
37.1662266	0.167628205	8.843918037	92.91	63.2836	0
52.8939235	-0.877196653	9.353862953	45.04	1435.4891	0
49.3347798	-0.794808126	9.173222542	0.55	0.3064	0
15.4917479	-0.526717557	5.75786953	8.36	3.725	0
43.2387833	-0.758461538	5.349083519	99.91	112.8022	0
30.1870352	-0.872941176	8.244877815	34.06	26.253	0
12.0678432	-0.63047619	9.299645042	2.98	4.4545	0
40.2703787	-0.959556787	8.888272285	89.39	14.984	0
13.9659615	-0.554166667	11.06756153	85.76	110.2947	0
51.1307472	-0.984615385	9.239431572	88.95	43.4889	0
63.9222556	0.019855596	8.775388145	48.93	33.8062	0
18.2889241	0.089880952	6.110100746	5.99	217.3594	0
18.5549687	-0.140236686	5.434683037	38.48	937.7721	0
15.7458244	1.187591241	5.527898979	66	197.5419	0
6.4022895	0.098275862	5.497546959	0.63	5.5511	0
32.7561369	-0.933571429	9.2554842	72.2	308.6025	0
22.7350393	-0.546078431	4.560215187	99.49	606.5739	0
12.5476306	0.164150943	8.597133064	10.63	4.4332	0
